Time,Last Pit,Air Temp,Track Temp,Wind Speed,Yellow
30000,134.45418333333333,60.90008,60.99998000000001,0.0,0
30020,134.78751666666668,60.90008,60.99998000000001,0.0,0
30040,135.12085,60.90008,60.99998000000001,0.0,0
30060,135.45418333333333,60.90008,60.99998000000001,0.0,0
30080,135.78751666666668,60.90008,60.99998000000001,0.0,0
30100,136.12085,60.90008,60.99998000000001,0.0,0
30120,136.45418333333333,60.90008,60.99998000000001,0.0,0
30140,136.78751666666668,60.90008,60.99998000000001,0.0,0
30160,137.12085,60.90008,60.99998000000001,0.0,0
30180,137.45418333333333,60.90008,60.99998000000001,0.0,0
30200,137.78751666666668,60.90008,60.99998000000001,0.0,0
30220,138.12085,60.90008,60.99998000000001,0.0,0
30240,138.45418333333333,60.90008,60.99998000000001,0.0,0
30260,138.78751666666668,60.90008,60.99998000000001,0.0,0
30280,139.12085,60.90008,60.99998000000001,0.0,0
30300,139.45418333333333,60.90008,60.99998000000001,0.0,0
30320,139.78751666666668,60.90008,60.99998000000001,0.0,0
30340,140.12085,60.90008,60.99998000000001,0.0,0
30360,140.45418333333333,60.90008,60.99998000000001,0.0,0
30380,140.78751666666668,60.90008,60.99998000000001,0.0,0
30400,141.12085,60.69992,60.99998000000001,0.0,0
30420,141.45418333333333,60.69992,60.99998000000001,0.0,0
30440,141.78751666666668,60.69992,60.99998000000001,0.0,0
30460,142.12085,60.69992,60.99998000000001,0.0,0
30480,142.45418333333333,60.69992,60.99998000000001,0.0,0
30500,142.78751666666668,60.69992,60.99998000000001,0.0,0
30520,143.12085,60.69992,60.99998000000001,0.0,0
30540,143.45418333333333,60.69992,60.99998000000001,0.0,0
30560,143.78751666666668,60.69992,60.99998000000001,0.0,0
30580,144.12085,60.60002,60.99998000000001,0.0,0
30600,144.45418333333333,60.60002,60.99998000000001,0.0,0
30620,144.78751666666668,60.60002,60.99998000000001,0.0,0
30640,145.12085,60.60002,60.99998000000001,0.0,0
30660,145.45418333333333,60.60002,60.99998000000001,0.0,0
30680,145.78751666666668,60.60002,60.99998000000001,0.0,0
30700,146.12085,60.60002,60.99998000000001,0.0,0
30720,146.45418333333333,60.60002,60.99998000000001,0.0,0
30740,146.78751666666668,60.60002,60.99998000000001,0.0,0
30760,147.12085,60.60002,60.99998000000001,0.0,0
30780,147.45418333333333,60.60002,60.99998000000001,0.0,0
30800,147.78751666666668,60.60002,60.99998000000001,0.0,0
30820,148.12085,60.60002,60.99998000000001,0.0,0
30840,148.45418333333333,60.60002,60.99998000000001,0.0,0
30860,148.78751666666668,60.60002,60.99998000000001,0.0,0
30880,149.12085,60.60002,60.99998000000001,0.0,0
30900,149.45418333333333,60.60002,60.99998000000001,0.0,0
30920,149.78751666666668,60.60002,60.99998000000001,0.0,0
30940,150.12085,60.60002,60.99998000000001,0.0,0
30960,150.45418333333333,60.60002,60.99998000000001,0.0,0
30980,150.78751666666668,60.60002,60.99998000000001,0.0,0
31000,151.12085,60.60002,60.99998000000001,0.0,0
31020,151.45418333333333,60.60002,60.99998000000001,0.0,0
31040,151.78751666666668,60.60002,60.99998000000001,0.0,0
31060,152.12085,60.60002,60.99998000000001,0.0,0
31080,152.45418333333333,60.60002,60.99998000000001,0.0,0
31100,152.78751666666668,60.60002,60.99998000000001,0.0,0
31120,153.12085,60.60002,60.99998000000001,0.6,0
31140,153.45418333333333,60.60002,60.99998000000001,0.6,0
31160,153.78751666666668,60.60002,60.99998000000001,0.6,0
31180,154.12085,60.60002,60.99998000000001,0.6,0
31200,154.45418333333333,60.60002,60.99998000000001,0.6,0
31220,154.78751666666668,60.60002,60.99998000000001,0.6,0
31240,155.12085,60.69992,60.99998000000001,0.0,0
31260,155.45418333333333,60.69992,60.99998000000001,0.0,0
31280,155.78751666666668,60.69992,60.99998000000001,0.0,0
31300,156.12085,60.60002,60.99998000000001,0.0,0
31320,156.45418333333333,60.60002,60.99998000000001,0.0,0
31340,156.78751666666668,60.60002,60.99998000000001,0.0,0
31360,157.12085,60.60002,60.99998000000001,0.6,0
31380,157.45418333333333,60.60002,60.99998000000001,0.6,0
31400,157.78751666666668,60.60002,60.99998000000001,0.6,0
31420,158.12085,60.60002,60.99998000000001,0.6,0
31440,158.45418333333333,60.60002,60.99998000000001,0.6,0
31460,158.78751666666668,60.60002,60.99998000000001,0.6,0
31480,159.12085,60.60002,60.99998000000001,0.0,0
31500,159.45418333333333,60.60002,60.99998000000001,0.0,0
31520,159.78751666666668,60.60002,60.99998000000001,0.0,0
31540,160.12085,60.60002,60.99998000000001,0.0,0
