Time,Max Concentration,Last Pit,Air Temp,Track Temp,Humidity,Pressure,Wind Speed,Yellow
24120.0,4.251700680272109,86.19165,55.09994,55.99994,54,30.163225344,5.9,0
24140.0,5.1020408163265305,86.52498333333332,55.09994,55.99994,54,30.167064257,6.5,1
24160.0,5.423728813559324,86.85831666666668,55.09994,55.99994,54,30.167064257,6.5,1
24180.0,4.5104473236133185,87.19165,55.09994,55.99994,54,30.167064257,6.5,1
24200.0,7.893282816323309,87.52498333333332,55.09994,55.99994,55,30.168245460999998,4.6,1
24220.0,8.333333333333334,87.85831666666668,55.09994,55.99994,55,30.168245460999998,4.6,0
24240.0,3.9969623086454282,88.19165,55.09994,55.99994,55,30.168245460999998,4.6,0
24260.0,4.251700680272109,88.52498333333332,55.09994,55.99994,55,30.168245460999998,5.9,0
24280.0,5.088569376989488,88.85831666666668,55.09994,55.99994,55,30.168245460999998,5.9,0
24300.0,5.952380952380952,89.19165,55.09994,55.99994,55,30.168245460999998,5.9,0
24320.0,5.376344086021506,89.52498333333332,55.09994,55.99994,55,30.167064257,3.9,0
24340.0,7.4576271186440675,89.85831666666668,55.09994,55.99994,55,30.167064257,3.9,0
24360.0,10.847457627118645,90.19165,55.09994,55.99994,55,30.167064257,3.9,0
24380.0,11.91310441485634,90.52498333333332,55.09994,55.99994,55,30.168245460999998,5.9,0
24400.0,9.103641456582633,90.85831666666668,55.09994,55.99994,55,30.168245460999998,5.9,0
24420.0,8.76010781671159,91.19165,55.09994,55.99994,55,30.168245460999998,5.9,0
24440.0,9.353078721745911,91.52498333333332,55.09994,55.99994,55,30.16499715,5.9,0
24460.0,8.333333333333334,91.85831666666668,55.09994,55.99994,55,30.16499715,5.9,0
24480.0,9.06183368869936,92.19165,55.09994,55.99994,55,30.16499715,5.9,0
24500.0,9.706908463853187,92.52498333333332,55.20002,55.99994,55,30.16499715,3.2,0
24520.0,8.480948961649148,92.85831666666668,55.20002,55.99994,55,30.16499715,3.2,0
24540.0,10.629251700680273,93.19165,55.20002,55.99994,55,30.16499715,3.2,0
24560.0,8.736559139784946,93.52498333333332,55.09994,55.99994,55,30.16499715,5.9,0
24580.0,11.91310441485634,93.85831666666668,55.09994,55.99994,55,30.16499715,5.9,0
24600.0,13.30532212885154,94.19165,55.09994,55.99994,55,30.16499715,5.9,0
24620.0,9.110021023125439,94.52498333333332,55.20002,55.99994,55,30.167064257,6.5,0
24640.0,12.470771628994546,94.85831666666668,55.20002,55.99994,55,30.167064257,6.5,0
24660.0,12.403730139936625,95.19165,55.20002,55.99994,55,30.167064257,6.5,0
